"date","starts","streams","listeners","followers"
"2024-04-30","19","13","13","332"
"2024-05-01","10","8","8","334"
"2024-05-02","17","15","7","335"
"2024-05-03","7","4","6","335"
"2024-05-04","2","2","2","335"
"2024-05-05","6","5","6","336"
"2024-05-06","22","14","12","336"
"2024-05-07","8","4","7","337"
"2024-05-08","20","18","10","337"
"2024-05-09","9","7","8","338"
"2024-05-10","5","4","5","338"
"2024-05-11","3","2","2","338"
"2024-05-12","3","2","3","339"
"2024-05-13","8","6","6","341"
"2024-05-14","13","10","10","341"
"2024-05-15","9","7","7","341"
"2024-05-16","13","9","8","342"
"2024-05-17","0","0","0","342"
"2024-05-18","13","7","6","342"
"2024-05-19","10","9","5","343"
"2024-05-20","16","11","11","343"
"2024-05-21","14","12","8","343"
"2024-05-22","9","6","7","344"
"2024-05-23","4","2","3","345"
"2024-05-24","7","6","5","346"
"2024-05-25","6","3","4","346"
"2024-05-26","3","2","3","346"
"2024-05-27","34","26","21","347"
"2024-05-28","43","30","23","348"
"2024-05-29","43","34","21","349"
"2024-05-30","7","5","7","349"
"2024-05-31","5","5","3","349"
"2024-06-01","4","2","3","350"
"2024-06-02","11","8","4","350"
"2024-06-03","7","5","5","351"
"2024-06-04","11","9","6","351"
"2024-06-05","12","9","7","351"
"2024-06-06","16","14","8","351"
"2024-06-07","6","4","3","351"
"2024-06-08","10","7","7","353"
"2024-06-09","8","6","5","353"
"2024-06-10","14","12","5","355"
"2024-06-11","16","13","9","357"
"2024-06-12","6","4","3","357"
"2024-06-13","8","5","4","357"
"2024-06-14","4","2","3","358"
"2024-06-15","2","2","2","358"
"2024-06-16","3","1","1","358"
"2024-06-17","6","3","4","358"
"2024-06-18","10","5","5","359"
"2024-06-19","21","17","7","359"
"2024-06-20","15","14","6","359"
"2024-06-21","12","8","5","359"
"2024-06-22","7","6","3","359"
"2024-06-23","11","9","3","361"
"2024-06-24","8","7","5","361"
"2024-06-25","11","8","10","362"
"2024-06-26","13","8","10","363"
"2024-06-27","18","12","10","366"
"2024-06-28","8","6","5","369"
"2024-06-29","1","0","1","369"
"2024-06-30","3","2","3","369"
"2024-07-01","10","7","6","371"
"2024-07-02","23","18","14","371"
"2024-07-03","19","14","11","371"
"2024-07-04","6","6","6","371"
"2024-07-05","8","7","5","371"
"2024-07-06","8","7","4","371"
"2024-07-07","6","6","4","371"
"2024-07-08","6","4","6","371"
"2024-07-09","20","15","13","373"
"2024-07-10","10","8","7","373"
"2024-07-11","27","18","8","375"
"2024-07-12","17","8","8","375"
"2024-07-13","8","5","7","375"
"2024-07-14","4","4","3","375"
"2024-07-15","14","9","6","377"
"2024-07-16","5","3","4","379"
"2024-07-17","13","11","7","380"
"2024-07-18","7","4","5","380"
"2024-07-19","8","6","4","381"
"2024-07-20","15","5","8","383"
"2024-07-21","10","6","6","384"
"2024-07-22","19","11","11","387"
"2024-07-23","32","22","15","389"
"2024-07-24","24","19","11","389"
"2024-07-25","50","35","16","389"
"2024-07-26","18","13","12","391"
"2024-07-27","12","7","9","393"
"2024-07-28","15","9","9","395"
"2024-07-29","22","13","12","396"
"2024-07-30","30","24","14","399"
"2024-07-31","37","27","9","399"
"2024-08-01","63","49","14","401"
"2024-08-02","48","30","12","401"
"2024-08-03","37","24","16","402"
"2024-08-04","41","27","18","403"
"2024-08-05","41","21","20","405"
"2024-08-06","35","23","16","406"
"2024-08-07","22","12","11","408"
"2024-08-08","31","19","19","410"
"2024-08-09","15","9","10","412"
"2024-08-10","31","14","11","412"
"2024-08-11","46","24","15","415"
"2024-08-12","31","20","22","421"
"2024-08-13","40","29","26","422"
"2024-08-14","21","16","13","422"
"2024-08-15","28","22","12","422"
"2024-08-16","16","12","12","423"
"2024-08-17","7","4","7","423"
"2024-08-18","7","3","7","423"
"2024-08-19","38","30","11","425"
"2024-08-20","33","28","20","425"
"2024-08-21","15","11","9","0"
